planType,durationDays,amountPaid,paymentMethod,source,isGroupSubscription,previousSubscriptionsCount,previousRenewalsCount,previousRenewalRate,daysAsCustomer,paidOrdersCount,productsPurchasedCount,totalProductSpend,averageOrderValue,daysSinceLastPurchase,failedPaymentsCount,renewedNextPeriod
individual,7,225.00,cash,admin_manual,0,3,1,0.333333,55,4,13,8397.00,2099.25,4,0,1
individual,7,225.00,cash,admin_manual,0,3,1,0.333333,100,1,2,1348.00,1348.00,35,0,1
individual,7,225.00,online_checkout,online_checkout,0,3,0,0.000000,25,1,4,3146.00,3146.00,24,0,1
individual,7,225.00,transfer,admin_manual,0,2,0,0.000000,11,1,5,3375.00,3375.00,29,2,0
individual,7,225.00,transfer,admin_manual,0,2,0,0.000000,75,2,3,1197.00,598.50,2,1,1
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,48,2,5,2355.00,1177.50,3,0,1
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,74,4,11,7719.00,1929.75,13,0,0
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,8,1,4,2596.00,2596.00,11,1,1
individual,7,225.00,card_terminal,admin_manual,0,1,0,0.000000,29,0,0,0.00,0.00,-1,0,0
individual,7,225.00,online_checkout,online_checkout,0,3,0,0.000000,60,2,3,947.00,473.50,2,0,0
individual,7,209.98,card_terminal,admin_manual,0,3,0,0.000000,30,2,6,1984.00,992.00,15,0,0
individual,7,225.00,transfer,admin_manual,0,2,0,0.000000,17,0,0,0.00,0.00,-1,0,0
individual,15,300.00,online_checkout,online_checkout,0,2,0,0.000000,18,2,7,4093.00,2046.50,0,1,1
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,77,2,5,3275.00,1637.50,20,1,1
individual,7,225.00,online_checkout,online_checkout,0,4,1,0.250000,86,3,9,4551.00,1517.00,3,1,0
individual,7,225.00,online_checkout,online_checkout,0,3,0,0.000000,25,2,5,2135.00,1067.50,33,0,0
individual,7,225.00,cash,admin_manual,0,1,0,0.000000,5,0,0,0.00,0.00,-1,0,1
individual,7,225.00,online_checkout,online_checkout,0,4,0,0.000000,96,3,9,5961.00,1987.00,10,2,0
individual,30,440.00,online_checkout,online_checkout,0,3,0,0.000000,105,3,10,5990.00,1996.67,2,1,1
individual,7,225.00,online_checkout,online_checkout,0,3,0,0.000000,45,0,0,0.00,0.00,-1,0,1
individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,15,300.00,online_checkout,online_checkout,0,3,1,0.333333,92,2,6,3944.00,1972.00,80,1,1
individual,7,225.00,card_terminal,admin_manual,0,4,1,0.250000,88,3,12,7338.00,2446.00,13,0,1
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,10,1,4,2196.00,2196.00,10,0,0
individual,7,211.65,cash,admin_manual,0,1,0,0.000000,29,3,11,5019.00,1673.00,2,1,0
individual,7,225.00,cash,admin_manual,0,3,0,0.000000,52,3,9,4581.00,1527.00,4,1,0
individual,7,225.00,transfer,admin_manual,0,3,0,0.000000,86,3,11,5569.00,1856.33,23,2,1
individual,7,204.98,card_terminal,admin_manual,0,0,0,0.000000,0,1,5,1795.00,1795.00,2,1,1
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,69,1,2,2028.00,2028.00,31,0,1
individual,7,225.00,cash,admin_manual,0,3,2,0.666667,66,2,8,4572.00,2286.00,10,0,1
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,24,2,5,4925.00,2462.50,15,0,0
individual,7,225.00,transfer,admin_manual,0,1,0,0.000000,35,2,5,2775.00,1387.50,0,1,1
individual,15,300.00,transfer,admin_manual,0,3,0,0.000000,90,2,6,4304.00,2152.00,7,1,1
individual,7,225.00,transfer,admin_manual,0,0,0,0.000000,0,1,4,1776.00,1776.00,0,0,1
individual,7,196.35,card_terminal,admin_manual,0,2,0,0.000000,78,2,6,3154.00,1577.00,17,1,1
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,11,2,6,4444.00,2222.00,5,0,0
individual,7,211.50,transfer,admin_manual,0,3,1,0.333333,52,3,10,6680.00,2226.67,22,0,1
individual,7,225.00,transfer,admin_manual,0,4,1,0.250000,99,3,15,12476.00,4158.67,7,1,1
individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,15,300.00,online_checkout,online_checkout,0,2,0,0.000000,25,1,3,1247.00,1247.00,16,0,1
individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,2,8,4772.00,2386.00,3,0,1
individual,7,225.00,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,card_terminal,admin_manual,0,3,0,0.000000,57,2,5,2635.00,1317.50,12,0,0
individual,7,225.00,transfer,admin_manual,0,2,0,0.000000,7,1,2,1208.00,1208.00,0,1,0
individual,7,225.00,transfer,admin_manual,0,4,0,0.000000,96,1,3,947.00,947.00,5,0,0
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,13,1,2,378.00,378.00,22,0,1
individual,7,225.00,card_terminal,admin_manual,0,4,1,0.250000,92,1,2,1178.00,1178.00,28,1,0
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,13,1,4,2807.00,2807.00,16,1,0
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,37,1,4,3505.00,3505.00,18,0,1
individual,7,225.00,card_terminal,admin_manual,0,2,0,0.000000,36,1,5,4445.00,4445.00,9,2,1
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,39,1,4,1596.00,1596.00,25,1,1
individual,7,225.00,cash,admin_manual,0,3,2,0.666667,59,2,7,2763.00,1381.50,13,0,1
individual,15,300.00,card_terminal,admin_manual,0,4,2,0.500000,117,2,7,4493.00,2246.50,87,1,0
individual,15,300.00,cash,admin_manual,0,2,0,0.000000,79,3,6,3704.00,1234.67,3,1,1
individual,15,300.00,transfer,admin_manual,0,3,1,0.333333,91,2,8,6442.00,3221.00,64,1,1
individual,7,191.82,online_checkout,online_checkout,0,4,2,0.500000,103,2,6,3024.00,1512.00,32,1,1
individual,7,225.00,online_checkout,online_checkout,0,3,0,0.000000,61,1,4,1496.00,1496.00,78,1,1
individual,7,202.78,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,38,2,4,2196.00,1098.00,16,0,1
individual,7,225.00,card_terminal,admin_manual,0,2,0,0.000000,12,1,2,828.00,828.00,1,0,0
individual,7,207.67,cash,admin_manual,0,2,0,0.000000,18,1,4,2646.00,2646.00,11,0,1
individual,15,257.45,cash,admin_manual,0,3,0,0.000000,86,0,0,0.00,0.00,-1,0,1
individual,7,225.00,cash,admin_manual,0,4,0,0.000000,89,1,2,998.00,998.00,5,1,0
individual,15,300.00,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,cash,admin_manual,0,1,0,0.000000,29,2,7,4223.00,2111.50,34,0,0
individual,15,283.51,card_terminal,admin_manual,0,1,0,0.000000,48,3,10,8070.00,2690.00,13,0,1
individual,7,225.00,cash,admin_manual,0,4,0,0.000000,85,2,8,4542.00,2271.00,24,1,0
individual,7,225.00,card_terminal,admin_manual,0,1,0,0.000000,32,2,6,2494.00,1247.00,18,0,1
individual,7,195.25,cash,admin_manual,0,3,1,0.333333,59,1,2,1688.00,1688.00,36,0,0
individual,15,300.00,cash,admin_manual,0,2,0,0.000000,74,2,4,1946.00,973.00,47,0,1
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,36,1,4,1176.00,1176.00,0,0,0
individual,7,225.00,cash,admin_manual,0,4,0,0.000000,79,3,9,4071.00,1357.00,5,1,0
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,2,0,0,0.00,0.00,-1,0,1
individual,7,225.00,cash,admin_manual,0,4,2,0.500000,83,2,7,6113.00,3056.50,36,1,1
individual,7,225.00,transfer,admin_manual,0,2,0,0.000000,33,0,0,0.00,0.00,-1,1,0
individual,15,300.00,cash,admin_manual,0,1,0,0.000000,42,2,6,5383.00,2691.50,4,1,1
individual,7,210.97,online_checkout,online_checkout,0,2,0,0.000000,43,3,11,4979.00,1659.67,4,1,1
individual,7,225.00,card_terminal,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
student,30,380.00,card_terminal,admin_manual,0,4,1,0.250000,124,3,10,3490.00,1163.33,66,0,0
individual,7,225.00,card_terminal,admin_manual,0,0,0,0.000000,0,1,3,1047.00,1047.00,4,0,1
individual,15,300.00,card_terminal,admin_manual,0,1,0,0.000000,37,1,4,2196.00,2196.00,36,1,1
individual,7,225.00,transfer,admin_manual,0,4,1,0.250000,103,1,2,598.00,598.00,38,1,1
individual,7,202.54,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,cash,admin_manual,0,1,0,0.000000,35,0,0,0.00,0.00,-1,1,1
individual,7,225.00,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,online_checkout,online_checkout,0,4,3,0.750000,86,1,2,1448.00,1448.00,71,2,0
individual,7,213.25,transfer,admin_manual,0,3,0,0.000000,56,1,3,2897.00,2897.00,39,1,1
individual,7,225.00,online_checkout,online_checkout,0,3,1,0.333333,55,1,2,2098.00,2098.00,49,1,1
individual,7,195.20,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,34,1,2,1128.00,1128.00,34,1,1
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,71,3,12,5748.00,1916.00,9,0,0
individual,7,225.00,transfer,admin_manual,0,2,0,0.000000,15,0,0,0.00,0.00,-1,1,1
individual,15,300.00,card_terminal,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,1,1
individual,7,204.42,transfer,admin_manual,0,5,2,0.400000,102,0,0,0.00,0.00,-1,4,0
individual,15,300.00,cash,admin_manual,0,1,0,0.000000,17,3,8,2212.00,737.33,8,0,1
individual,15,300.00,card_terminal,admin_manual,0,0,0,0.000000,0,1,3,2747.00,2747.00,15,0,1
individual,15,275.70,card_terminal,admin_manual,0,4,1,0.250000,40,2,7,4383.00,2191.50,3,1,0
individual,7,225.00,cash,admin_manual,0,4,1,0.250000,87,3,9,5441.00,1813.67,4,0,1
individual,7,225.00,transfer,admin_manual,0,4,2,0.500000,92,2,6,2494.00,1247.00,100,0,1
individual,7,225.00,online_checkout,online_checkout,0,3,0,0.000000,69,2,7,3533.00,1766.50,14,2,1
individual,15,300.00,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,66,0,0,0.00,0.00,-1,0,1
individual,7,225.00,card_terminal,admin_manual,0,5,0,0.000000,100,3,7,5273.00,1757.67,11,1,0
individual,7,225.00,transfer,admin_manual,0,0,0,0.000000,0,1,2,898.00,898.00,5,0,1
individual,7,204.96,cash,admin_manual,0,0,0,0.000000,0,2,8,3992.00,1996.00,8,0,1
individual,7,209.05,transfer,admin_manual,0,2,0,0.000000,70,1,3,1317.00,1317.00,10,0,1
individual,15,271.13,online_checkout,online_checkout,0,1,0,0.000000,22,1,4,2046.00,2046.00,5,0,1
individual,15,300.00,card_terminal,admin_manual,0,2,0,0.000000,24,0,0,0.00,0.00,-1,0,0
individual,7,225.00,online_checkout,online_checkout,0,2,1,0.500000,52,2,7,4323.00,2161.50,12,1,1
individual,7,225.00,cash,admin_manual,0,3,0,0.000000,79,1,4,1246.00,1246.00,9,1,1
individual,7,208.87,cash,admin_manual,0,3,0,0.000000,79,3,9,5321.00,1773.67,18,0,1
individual,7,225.00,cash,admin_manual,0,1,0,0.000000,3,0,0,0.00,0.00,-1,1,1
individual,7,225.00,transfer,admin_manual,0,2,0,0.000000,72,2,6,4794.00,2397.00,5,0,1
individual,7,225.00,card_terminal,admin_manual,0,4,0,0.000000,34,2,4,1926.00,963.00,2,0,0
individual,7,225.00,online_checkout,online_checkout,0,4,0,0.000000,98,4,13,9927.00,2481.75,24,1,1
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,66,1,2,1648.00,1648.00,43,0,1
individual,15,300.00,cash,admin_manual,0,3,1,0.333333,43,2,5,4455.00,2227.50,12,3,0
student,30,380.00,transfer,admin_manual,0,3,2,0.666667,88,3,7,2203.00,734.33,21,1,1
individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,209.74,online_checkout,online_checkout,0,2,0,0.000000,39,1,3,2347.00,2347.00,8,1,1
individual,7,225.00,cash,admin_manual,0,1,0,0.000000,27,2,6,4774.00,2387.00,5,0,1
individual,15,300.00,cash,admin_manual,0,2,0,0.000000,55,2,5,2935.00,1467.50,19,0,1
individual,7,225.00,transfer,admin_manual,0,4,0,0.000000,93,2,3,2847.00,1423.50,71,1,1
individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,transfer,admin_manual,0,4,0,0.000000,89,4,10,6240.00,1560.00,13,1,1
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,16,5,16,9664.00,1932.80,2,0,1
individual,7,197.32,transfer,admin_manual,0,0,0,0.000000,0,1,5,1775.00,1775.00,2,0,1
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,74,0,0,0.00,0.00,-1,0,1
individual,7,225.00,transfer,admin_manual,0,3,0,0.000000,84,3,12,8088.00,2696.00,22,1,1
individual,7,225.00,online_checkout,online_checkout,0,3,0,0.000000,54,3,11,6189.00,2063.00,25,2,1
individual,7,225.00,transfer,admin_manual,0,4,2,0.500000,73,2,8,4572.00,2286.00,17,0,0
individual,7,212.44,cash,admin_manual,0,1,0,0.000000,29,1,3,897.00,897.00,21,0,1
individual,7,225.00,cash,admin_manual,0,5,1,0.200000,74,3,12,5888.00,1962.67,40,1,0
individual,15,300.00,cash,admin_manual,0,2,0,0.000000,80,3,11,5789.00,1929.67,3,0,1
individual,7,225.00,transfer,admin_manual,0,3,0,0.000000,56,3,9,3751.00,1250.33,2,0,1
individual,7,225.00,cash,admin_manual,0,3,0,0.000000,81,1,3,2577.00,2577.00,12,2,1
individual,7,194.41,card_terminal,admin_manual,0,2,0,0.000000,43,1,5,3545.00,3545.00,29,0,1
individual,15,300.00,card_terminal,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,15,300.00,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,15,300.00,cash,admin_manual,0,2,0,0.000000,48,0,0,0.00,0.00,-1,2,1
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,43,3,8,6272.00,2090.67,3,1,1
individual,15,300.00,card_terminal,admin_manual,0,1,0,0.000000,37,0,0,0.00,0.00,-1,1,1
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,6,0,0,0.00,0.00,-1,0,1
individual,7,225.00,card_terminal,admin_manual,0,2,0,0.000000,56,3,10,8230.00,2743.33,11,0,1
individual,7,225.00,cash,admin_manual,0,2,1,0.500000,45,1,2,1548.00,1548.00,48,1,0
individual,7,225.00,card_terminal,admin_manual,0,2,0,0.000000,29,3,13,9667.00,3222.33,0,1,1
individual,7,225.00,transfer,admin_manual,0,5,0,0.000000,112,4,11,5989.00,1497.25,13,0,0
individual,7,225.00,card_terminal,admin_manual,0,4,0,0.000000,95,2,8,4042.00,2021.00,19,1,0
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,15,1,3,1097.00,1097.00,7,0,1
individual,7,225.00,online_checkout,online_checkout,0,4,2,0.500000,92,1,4,996.00,996.00,45,0,1
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,45,2,7,4423.00,2211.50,13,1,1
individual,15,256.71,cash,admin_manual,0,0,0,0.000000,0,2,6,3244.00,1622.00,14,0,1
individual,15,300.00,card_terminal,admin_manual,0,2,0,0.000000,76,4,10,5700.00,1425.00,10,0,1
individual,7,225.00,transfer,admin_manual,0,2,0,0.000000,24,2,4,2646.00,1323.00,7,1,1
individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,208.41,transfer,admin_manual,0,1,0,0.000000,4,1,1,599.00,599.00,0,0,1
individual,15,300.00,cash,admin_manual,0,3,0,0.000000,101,1,3,987.00,987.00,43,1,1
individual,7,225.00,cash,admin_manual,0,3,0,0.000000,79,4,13,8577.00,2144.25,11,0,1
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,53,1,3,2297.00,2297.00,17,1,1
individual,7,225.00,transfer,admin_manual,0,3,0,0.000000,87,2,5,3275.00,1637.50,30,1,1
individual,7,225.00,online_checkout,online_checkout,0,5,1,0.200000,107,3,15,12476.00,4158.67,15,1,0
individual,15,300.00,online_checkout,online_checkout,0,1,0,0.000000,9,1,5,1795.00,1795.00,19,1,1
individual,7,225.00,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,1,2,678.00,678.00,10,1,1
individual,7,225.00,cash,admin_manual,0,3,0,0.000000,46,2,8,3882.00,1941.00,5,1,1
individual,7,225.00,transfer,admin_manual,0,1,0,0.000000,29,2,4,4146.00,2073.00,1,0,1
individual,7,225.00,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,cash,admin_manual,0,1,0,0.000000,34,1,3,1347.00,1347.00,10,0,1
individual,15,300.00,cash,admin_manual,0,1,0,0.000000,13,1,3,2277.00,2277.00,12,0,1
individual,7,225.00,card_terminal,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,225.00,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,card_terminal,admin_manual,0,1,0,0.000000,29,2,4,2696.00,1348.00,5,0,1
individual,15,300.00,cash,admin_manual,0,2,0,0.000000,60,2,7,4233.00,2116.50,23,0,1
individual,7,212.82,cash,admin_manual,0,3,0,0.000000,53,4,12,7158.00,1789.50,0,1,1
individual,7,225.00,transfer,admin_manual,0,3,2,0.666667,53,4,12,9268.00,2317.00,25,3,1
individual,7,225.00,cash,admin_manual,0,4,0,0.000000,96,4,13,6797.00,1699.25,8,2,1
individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,2,6,4443.00,2221.50,2,0,1
individual,7,225.00,card_terminal,admin_manual,0,0,0,0.000000,0,1,3,1647.00,1647.00,7,0,0
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,9,1,4,2296.00,2296.00,6,0,1
individual,7,225.00,card_terminal,admin_manual,0,4,2,0.500000,94,2,4,2916.00,1458.00,33,3,1
individual,15,300.00,transfer,admin_manual,0,2,0,0.000000,27,3,10,5970.00,1990.00,0,2,1
individual,7,225.00,transfer,admin_manual,0,1,0,0.000000,29,1,5,3225.00,3225.00,9,0,1
individual,7,225.00,cash,admin_manual,0,4,1,0.250000,112,1,2,1348.00,1348.00,47,0,1
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,71,2,7,5353.00,2676.50,7,0,1
individual,15,300.00,transfer,admin_manual,0,2,0,0.000000,25,1,1,899.00,899.00,16,0,1
individual,7,225.00,online_checkout,online_checkout,0,3,2,0.666667,72,3,9,3171.00,1057.00,2,1,1
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,66,2,9,5791.00,2895.50,57,0,0
individual,15,300.00,cash,admin_manual,0,1,0,0.000000,39,0,0,0.00,0.00,-1,1,1
student,30,380.00,card_terminal,admin_manual,0,3,0,0.000000,102,2,5,3115.00,1557.50,14,0,1
individual,7,225.00,transfer,admin_manual,0,1,0,0.000000,38,0,0,0.00,0.00,-1,0,1
individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,3,7,4663.00,1554.33,4,0,0
individual,7,225.00,card_terminal,admin_manual,0,3,0,0.000000,86,3,9,5241.00,1747.00,7,1,1
individual,7,197.05,card_terminal,admin_manual,0,5,2,0.400000,91,3,10,8460.00,2820.00,7,1,0
individual,7,225.00,transfer,admin_manual,0,3,0,0.000000,87,2,3,1197.00,598.50,14,1,1
individual,7,225.00,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,transfer,admin_manual,0,3,0,0.000000,94,2,4,4196.00,2098.00,19,0,1
individual,7,225.00,cash,admin_manual,0,5,1,0.200000,99,4,13,7937.00,1984.25,7,0,0
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,66,4,13,7167.00,1791.75,22,0,1
individual,15,300.00,transfer,admin_manual,0,3,0,0.000000,81,5,12,6438.00,1287.60,23,1,1
individual,7,225.00,transfer,admin_manual,0,0,0,0.000000,0,2,6,4243.00,2121.50,0,0,1
individual,15,300.00,online_checkout,online_checkout,0,5,1,0.200000,118,1,2,598.00,598.00,53,2,0
individual,7,209.35,transfer,admin_manual,0,2,1,0.500000,49,2,6,3664.00,1832.00,7,1,1
individual,15,300.00,cash,admin_manual,0,2,1,0.500000,61,1,4,3346.00,3346.00,44,2,1
individual,7,225.00,online_checkout,online_checkout,0,3,0,0.000000,88,3,9,4571.00,1523.67,0,2,1
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,29,0,0,0.00,0.00,-1,0,1
individual,7,225.00,cash,admin_manual,0,1,0,0.000000,29,0,0,0.00,0.00,-1,0,1
individual,7,225.00,transfer,admin_manual,0,1,0,0.000000,29,3,12,8388.00,2796.00,3,0,0
individual,7,225.00,transfer,admin_manual,0,2,0,0.000000,79,1,3,1897.00,1897.00,55,1,1
individual,7,205.39,cash,admin_manual,0,1,0,0.000000,29,2,6,6144.00,3072.00,20,1,1
individual,7,225.00,online_checkout,online_checkout,0,3,0,0.000000,35,1,4,2326.00,2326.00,42,0,1
individual,15,300.00,cash,admin_manual,0,5,3,0.600000,119,2,7,6673.00,3336.50,60,2,0
individual,7,225.00,card_terminal,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,cash,admin_manual,0,1,0,0.000000,3,0,0,0.00,0.00,-1,0,1
individual,7,225.00,transfer,admin_manual,0,2,0,0.000000,11,0,0,0.00,0.00,-1,0,1
individual,7,225.00,transfer,admin_manual,0,1,0,0.000000,3,0,0,0.00,0.00,-1,0,1
individual,7,225.00,transfer,admin_manual,0,3,2,0.666667,61,2,6,6083.00,3041.50,51,1,1
individual,7,225.00,transfer,admin_manual,0,4,1,0.250000,69,4,13,8397.00,2099.25,18,0,0
individual,7,225.00,transfer,admin_manual,0,0,0,0.000000,0,1,4,1236.00,1236.00,3,1,1
individual,7,202.61,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,206.64,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,205.76,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,212.26,online_checkout,online_checkout,0,2,0,0.000000,72,2,6,3684.00,1842.00,8,1,1
individual,15,300.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,1,1
individual,7,225.00,cash,admin_manual,0,2,0,0.000000,10,0,0,0.00,0.00,-1,1,1
individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,cash,admin_manual,0,3,1,0.333333,62,2,4,2296.00,1148.00,34,1,1
individual,7,225.00,cash,admin_manual,0,1,0,0.000000,29,3,9,4441.00,1480.33,1,0,1
individual,7,204.33,cash,admin_manual,0,1,0,0.000000,4,2,8,4772.00,2386.00,15,0,1
individual,7,225.00,card_terminal,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,15,300.00,card_terminal,admin_manual,0,3,0,0.000000,81,1,2,1648.00,1648.00,58,0,1
individual,7,225.00,cash,admin_manual,0,2,1,0.500000,37,3,8,3312.00,1104.00,4,1,1
individual,15,274.02,cash,admin_manual,0,3,2,0.666667,64,2,7,2873.00,1436.50,29,0,1
individual,7,225.00,transfer,admin_manual,0,0,0,0.000000,0,1,3,1247.00,1247.00,2,0,1
individual,7,225.00,online_checkout,online_checkout,0,4,1,0.250000,116,2,6,3174.00,1587.00,55,0,1
individual,15,300.00,online_checkout,online_checkout,0,2,0,0.000000,32,2,6,3134.00,1567.00,9,1,1
individual,7,225.00,card_terminal,admin_manual,0,2,0,0.000000,72,0,0,0.00,0.00,-1,0,1
individual,7,225.00,card_terminal,admin_manual,0,2,0,0.000000,43,1,2,1128.00,1128.00,43,1,1
individual,15,300.00,card_terminal,admin_manual,0,2,0,0.000000,50,3,7,4193.00,1397.67,13,0,1
individual,7,225.00,card_terminal,admin_manual,0,1,0,0.000000,29,0,0,0.00,0.00,-1,1,1
individual,15,300.00,cash,admin_manual,0,1,0,0.000000,20,3,8,4792.00,1597.33,3,2,1
individual,15,256.34,online_checkout,online_checkout,0,0,0,0.000000,0,1,4,1596.00,1596.00,1,0,1
individual,7,209.03,transfer,admin_manual,0,2,0,0.000000,83,2,6,4404.00,2202.00,7,1,1
individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
individual,7,198.10,cash,admin_manual,0,1,0,0.000000,29,0,0,0.00,0.00,-1,0,1
individual,7,225.00,cash,admin_manual,0,3,0,0.000000,49,3,8,4222.00,1407.33,4,0,1
student,30,380.00,online_checkout,online_checkout,0,3,2,0.666667,48,2,7,4093.00,2046.50,30,2,0
individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,29,2,5,2745.00,1372.50,9,1,1
individual,7,225.00,transfer,admin_manual,0,4,2,0.500000,97,3,8,5972.00,1990.67,46,3,1
individual,7,225.00,online_checkout,online_checkout,0,3,0,0.000000,111,1,3,1487.00,1487.00,9,2,1
individual,7,225.00,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,15,300.00,transfer,admin_manual,0,2,1,0.500000,46,3,7,3453.00,1151.00,2,0,1
individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,84,0,0,0.00,0.00,-1,1,1
individual,7,225.00,transfer,admin_manual,0,2,0,0.000000,76,3,8,4652.00,1550.67,11,2,1
individual,15,300.00,online_checkout,online_checkout,0,4,1,0.250000,81,2,7,2593.00,1296.50,8,1,0
individual,7,196.26,transfer,admin_manual,0,4,1,0.250000,65,3,10,6680.00,2226.67,35,0,0
individual,7,225.00,transfer,admin_manual,0,1,0,0.000000,6,1,4,1776.00,1776.00,14,0,1
individual,7,225.00,online_checkout,online_checkout,0,5,3,0.600000,104,4,15,9425.00,2356.25,24,0,0
individual,7,225.00,transfer,admin_manual,0,1,0,0.000000,32,0,0,0.00,0.00,-1,0,1
individual,7,225.00,cash,admin_manual,0,3,1,0.333333,60,2,7,4323.00,2161.50,20,1,1
individual,7,225.00,online_checkout,online_checkout,0,4,2,0.500000,96,2,7,3653.00,1826.50,5,0,1
individual,15,300.00,card_terminal,admin_manual,0,1,0,0.000000,16,2,8,5392.00,2696.00,5,0,0
individual,7,225.00,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
individual,7,225.00,card_terminal,admin_manual,0,5,2,0.400000,102,2,6,2494.00,1247.00,110,1,0
